agency,sido,sigungu,spot_name,lat,lon,total,violent,theft,sexual,fraud,traffic,night,other
서울특별시경찰청,서울특별시,영등포구,대림동,37.4925087229048,126.902006335554,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,도림동,37.5094388403259,126.895944463887,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,문래동1가,37.5122797138519,126.896981114579,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,문래동2가,37.5127447489725,126.893057862261,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,문래동3가,37.5165971793935,126.896816819326,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,문래동4가,37.5144572928257,126.889829482109,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,문래동5가,37.5162865616224,126.8844154127,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,문래동6가,37.5194820467021,126.886822180022,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,신길동,37.5041663202169,126.91406973946,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,양평동,37.5282170949853,126.885713864668,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,양평동1가,37.5234622076973,126.888223442468,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,양평동2가,37.5234853215282,126.882336382875,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,양평동3가,37.5293681802836,126.891015825174,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,양평동4가,37.5369309404221,126.896766179375,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,양평동5가,37.5393563567172,126.892639686611,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,양평동6가,37.5423276935983,126.890503614635,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,양화동,37.5496245970544,126.88545485776,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,여의도동,37.5267849150832,126.930167091136,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,영등포동,37.5134118222975,126.906168599588,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,영등포동1가,37.5178393128914,126.913185328453,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,영등포동2가,37.5207969614044,126.91150771146,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,영등포동3가,37.5182713776918,126.90787737105,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,영등포동4가,37.5178895038416,126.903552262737,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,영등포동5가,37.5210743651059,126.906688412883,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,영등포동6가,37.5215905083397,126.90316740849,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,영등포동7가,37.5240155727984,126.907114627945,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,영등포구,영등포동8가,37.5283028633871,126.905253942411,15467,2089,1790,475,5043,1683,190,4197
서울특별시경찰청,서울특별시,용산구,갈월동,37.5467756584414,126.972162579372,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,남영동,37.5430061454347,126.973322683547,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,도원동,37.5381208172629,126.955125834612,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,동빙고동,37.5244123976897,126.995112936884,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,동자동,37.5520519606978,126.972396006945,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,문배동,37.5371018437134,126.969405422634,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,보광동,37.526272167319,127.000171956489,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,산천동,37.535416505796,126.951801048783,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,서계동,37.5529659898692,126.966999743181,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,서빙고동,37.5204623812777,126.994638088433,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,신계동,37.5358253064501,126.966740278708,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,신창동,37.5357673358181,126.954946215115,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,용문동,37.537700864015,126.959891817892,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,용산동1가,37.5399939693424,126.976967186602,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,용산동2가,37.5419195197565,126.982945593811,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,용산동3가,37.5318669434274,126.976965160519,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,용산동4가,37.5306248837306,126.985224458926,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,용산동5가,37.5261432450492,126.974364951898,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,용산동6가,37.5235531064681,126.980329796658,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,원효로1가,37.539613202648,126.967064466585,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,원효로2가,37.5362892108966,126.963323111963,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,원효로3가,37.53430510598,126.957635334291,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,원효로4가,37.5322516903751,126.950590243026,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,이촌동,37.5141954312251,126.972097769518,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,이태원동,37.5402662116136,126.991527297365,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,주성동,37.5215725360092,126.999221719448,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,청암동,37.5344808673196,126.946678596744,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,청파동1가,37.5487674651522,126.967458773793,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,청파동2가,37.5465142049804,126.964798233694,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,청파동3가,37.5432460079142,126.966972344614,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,한강로1가,37.5339780623764,126.973054361529,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,한강로2가,37.5315623013378,126.968683607087,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,한강로3가,37.5276608637794,126.962182447512,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,한남동,37.53462985578,127.000552132438,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,효창동,37.5424588083351,126.9618988792,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,용산구,후암동,37.5486798277288,126.978150463736,10736,1961,1072,390,2802,978,201,3332
서울특별시경찰청,서울특별시,은평구,갈현동,37.6198652831794,126.914367182376,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,은평구,구산동,37.6117570303253,126.910376186527,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,은평구,녹번동,37.6022161609652,126.929919982801,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,은평구,대조동,37.6141899645266,126.920825111083,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,은평구,불광동,37.6176523268171,126.937059476367,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,은평구,수색동,37.5835205268469,126.893672224269,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,은평구,신사동,37.5949214743515,126.908475948726,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,은평구,역촌동,37.6043976551681,126.915123289569,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,은평구,응암동,37.5963272964127,126.924109745075,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,은평구,증산동,37.5843030609175,126.907039772766,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,은평구,진관동,37.6349668825062,126.92106591289,10708,1579,1520,289,3370,968,78,2904
서울특별시경찰청,서울특별시,종로구,가회동,37.5800968068428,126.984784487479,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,견지동,37.5731913510519,126.9830607214,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,경운동,37.5751883855305,126.98638391579,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,계동,37.5824324365828,126.986903381874,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,공평동,37.5712668379625,126.983147187221,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,관수동,37.5690620186847,126.99046001346,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,관철동,37.5691048202297,126.985986580353,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,관훈동,37.5741286083153,126.984690612471,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,교남동,37.5683831622413,126.964634002163,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,교북동,37.5717842659121,126.96127267528,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,구기동,37.6193739703885,126.959299756836,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,궁정동,37.5846825915784,126.973144784748,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,권농동,37.5743239285347,126.991763428362,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,낙원동,37.5725577161916,126.988607627918,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,내수동,37.5733081682464,126.971962529742,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,내자동,37.5753047140659,126.971717261861,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,누상동,37.5800268845222,126.962264659143,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,누하동,37.5792826296465,126.968274190814,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,당주동,37.5715715163221,126.974000740279,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,도렴동,37.5731610122675,126.974647692606,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,돈의동,37.5719704528881,126.990726790606,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,동숭동,37.5813770980378,127.004872670199,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,명륜1가,37.589107692137,126.997468304522,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,명륜2가,37.584696454401,126.999030857136,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,명륜3가,37.5895652203261,126.993075159072,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,명륜4가,37.582231340528,127.00007245689,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,묘동,37.572406610134,126.991745527678,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,무악동,37.5759854736855,126.958245677349,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,봉익동,37.5721652242241,126.992995267432,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,부암동,37.5924142953538,126.964061015983,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,사간동,37.577252619494,126.980379075036,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,사직동,37.5761869658796,126.968846056089,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,삼청동,37.584997782564,126.981758302922,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,서린동,37.5695112747648,126.980399217074,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,세종로,37.5801928107016,126.976778199977,10015,1375,1180,337,3242,715,78,3088
서울특별시경찰청,서울특별시,종로구,소격동,37.5796241227762,126.980908275257,10015,1375,1180,337,3242,715,78,3088
